path_id,sa2_code,sa2_name,access_category,growth,point_order,longitude,latitude
209011201-0,209011201,Ivanhoe East - Eaglemont,Moderate,1.2,2,145.05649,-37.77901
209011201-0,209011201,Ivanhoe East - Eaglemont,Moderate,1.2,3,145.06278,-37.77712
209011201-0,209011201,Ivanhoe East - Eaglemont,Moderate,1.2,4,145.06688,-37.78369
209011201-0,209011201,Ivanhoe East - Eaglemont,Moderate,1.2,5,145.06926,-37.77239
209011201-0,209011201,Ivanhoe East - Eaglemont,Moderate,1.2,6,145.0767,-37.77339
209011201-0,209011201,Ivanhoe East - Eaglemont,Moderate,1.2,7,145.07165,-37.76692
209011201-0,209011201,Ivanhoe East - Eaglemont,Moderate,1.2,8,145.07647,-37.76735
209011201-0,209011201,Ivanhoe East - Eaglemont,Moderate,1.2,9,145.07923,-37.76243
209011201-0,209011201,Ivanhoe East - Eaglemont,Moderate,1.2,10,145.05364,-37.75801
209011201-0,209011201,Ivanhoe East - Eaglemont,Moderate,1.2,11,145.05189,-37.76617
209011201-0,209011201,Ivanhoe East - Eaglemont,Moderate,1.2,12,145.05177,-37.76677
212031458-0,212031458,Narre Warren South - West,Moderate,0,0,145.28766,-38.02916
212031458-0,212031458,Narre Warren South - West,Moderate,0,1,145.27982,-38.06734
212031458-0,212031458,Narre Warren South - West,Moderate,0,2,145.29784,-38.07179
212031458-0,212031458,Narre Warren South - West,Moderate,0,3,145.30361,-38.04369
212031458-0,212031458,Narre Warren South - West,Moderate,0,4,145.29829,-38.03778
212031458-0,212031458,Narre Warren South - West,Moderate,0,5,145.29932,-38.03081
212031458-0,212031458,Narre Warren South - West,Moderate,0,6,145.28842,-38.02548
212031458-0,212031458,Narre Warren South - West,Moderate,0,7,145.28766,-38.02916
212031555-0,212031555,Clyde North - North,Low,4.3,0,145.33466,-38.07821
212031555-0,212031555,Clyde North - North,Low,4.3,1,145.33264,-38.08945
212031555-0,212031555,Clyde North - North,Low,4.3,2,145.38532,-38.093
212031555-0,212031555,Clyde North - North,Low,4.3,3,145.37793,-38.0795
212031555-0,212031555,Clyde North - North,Low,4.3,4,145.33535,-38.0745
212031555-0,212031555,Clyde North - North,Low,4.3,5,145.3347,-38.078
212031555-0,212031555,Clyde North - North,Low,4.3,6,145.33466,-38.07821
209011202-0,209011202,Montmorency - Briar Hill,Moderate,0.7,0,145.11159,-37.71793
209011202-0,209011202,Montmorency - Briar Hill,Moderate,0.7,1,145.104,-37.73237
209011202-0,209011202,Montmorency - Briar Hill,Moderate,0.7,2,145.10881,-37.73417
209011202-0,209011202,Montmorency - Briar Hill,Moderate,0.7,3,145.10768,-37.73807
209011202-0,209011202,Montmorency - Briar Hill,Moderate,0.7,4,145.09818,-37.74888
209011202-0,209011202,Montmorency - Briar Hill,Moderate,0.7,5,145.11015,-37.75543
209011202-0,209011202,Montmorency - Briar Hill,Moderate,0.7,6,145.12261,-37.74919
209011202-0,209011202,Montmorency - Briar Hill,Moderate,0.7,7,145.12597,-37.75119
209011202-0,209011202,Montmorency - Briar Hill,Moderate,0.7,8,145.12027,-37.74809
209011202-0,209011202,Montmorency - Briar Hill,Moderate,0.7,9,145.12261,-37.74057
209011202-0,209011202,Montmorency - Briar Hill,Moderate,0.7,10,145.13568,-37.7409
209011202-0,209011202,Montmorency - Briar Hill,Moderate,0.7,11,145.13779,-37.71795
209011202-0,209011202,Montmorency - Briar Hill,Moderate,0.7,12,145.13036,-37.70591
209011202-0,209011202,Montmorency - Briar Hill,Moderate,0.7,13,145.11476,-37.69988
209011202-0,209011202,Montmorency - Briar Hill,Moderate,0.7,14,145.11662,-37.70609
209011202-0,209011202,Montmorency - Briar Hill,Moderate,0.7,15,145.11076,-37.7072
209011202-0,209011202,Montmorency - Briar Hill,Moderate,0.7,16,145.1149,-37.71169
209011202-0,209011202,Montmorency - Briar Hill,Moderate,0.7,17,145.11159,-37.71779
209011202-0,209011202,Montmorency - Briar Hill,Moderate,0.7,18,145.11159,-37.71793
209011203-0,209011203,Viewbank - Yallambie,Moderate,0.5,0,145.06122,-37.72599
209011203-0,209011203,Viewbank - Yallambie,Moderate,0.5,1,145.06085,-37.72971
209011203-0,209011203,Viewbank - Yallambie,Moderate,0.5,2,145.07982,-37.7344
209011203-0,209011203,Viewbank - Yallambie,Moderate,0.5,3,145.08625,-37.74527
209011203-0,209011203,Viewbank - Yallambie,Moderate,0.5,4,145.08225,-37.75125
209011203-0,209011203,Viewbank - Yallambie,Moderate,0.5,5,145.09158,-37.75431
209011203-0,209011203,Viewbank - Yallambie,Moderate,0.5,6,145.10767,-37.73808
209011203-0,209011203,Viewbank - Yallambie,Moderate,0.5,7,145.10881,-37.73417
209011203-0,209011203,Viewbank - Yallambie,Moderate,0.5,8,145.104,-37.73237
209011203-0,209011203,Viewbank - Yallambie,Moderate,0.5,9,145.10969,-37.72586
209011203-0,209011203,Viewbank - Yallambie,Moderate,0.5,10,145.10677,-37.72338
209011203-0,209011203,Viewbank - Yallambie,Moderate,0.5,11,145.11202,-37.72214
209011203-0,209011203,Viewbank - Yallambie,Moderate,0.5,12,145.06928,-37.71556
209011203-0,209011203,Viewbank - Yallambie,Moderate,0.5,13,145.06468,-37.72021
209011203-0,209011203,Viewbank - Yallambie,Moderate,0.5,14,145.06782,-37.72452
209011203-0,209011203,Viewbank - Yallambie,Moderate,0.5,15,145.06141,-37.72491
209011203-0,209011203,Viewbank - Yallambie,Moderate,0.5,16,145.06122,-37.72599
209011204-0,209011204,Watsonia,High,0.2,0,145.07593,-37.7047
209011204-0,209011204,Watsonia,High,0.2,1,145.07451,-37.71619
209011204-0,209011204,Watsonia,High,0.2,2,145.0918,-37.71817
209011204-0,209011204,Watsonia,High,0.2,3,145.09593,-37.71016
209011204-0,209011204,Watsonia,High,0.2,4,145.08744,-37.70783
209011204-0,209011204,Watsonia,High,0.2,5,145.09247,-37.69514
209011204-0,209011204,Watsonia,High,0.2,6,145.08822,-37.69106
209011204-0,209011204,Watsonia,High,0.2,7,145.07772,-37.6878
209011204-0,209011204,Watsonia,High,0.2,8,145.07716,-37.69192
209011204-0,209011204,Watsonia,High,0.2,9,145.08102,-37.69305
209011204-0,209011204,Watsonia,High,0.2,10,145.07616,-37.70345
209011204-0,209011204,Watsonia,High,0.2,11,145.07593,-37.7047
209021205-0,209021205,Kingsbury,High,3.8,0,145.02572,-37.71384
209021205-0,209021205,Kingsbury,High,3.8,1,145.022,-37.71562
209021205-0,209021205,Kingsbury,High,3.8,2,145.03467,-37.72083
209021205-0,209021205,Kingsbury,High,3.8,3,145.03861,-37.72731
209021205-0,209021205,Kingsbury,High,3.8,4,145.06078,-37.72949
209021205-0,209021205,Kingsbury,High,3.8,5,145.06153,-37.7242
209021205-0,209021205,Kingsbury,High,3.8,6,145.06782,-37.72452
209021205-0,209021205,Kingsbury,High,3.8,7,145.06468,-37.72021
209021205-0,209021205,Kingsbury,High,3.8,8,145.06785,-37.71659
209021205-0,209021205,Kingsbury,High,3.8,9,145.07453,-37.71612
209021205-0,209021205,Kingsbury,High,3.8,10,145.07495,-37.70878
209021205-0,209021205,Kingsbury,High,3.8,11,145.05133,-37.70837
209021205-0,209021205,Kingsbury,High,3.8,12,145.05823,-37.69997
209021205-0,209021205,Kingsbury,High,3.8,13,145.03796,-37.69877
209021205-0,209021205,Kingsbury,High,3.8,14,145.03404,-37.71201
209021205-0,209021205,Kingsbury,High,3.8,15,145.02567,-37.71376
209021205-0,209021205,Kingsbury,High,3.8,16,145.02572,-37.71384
209021428-0,209021428,Preston - East,High,4.1,0,144.99974,-37.7349
209021428-0,209021428,Preston - East,High,4.1,1,144.99494,-37.75175
209021428-0,209021428,Preston - East,High,4.1,2,145.03137,-37.75572
209021428-0,209021428,Preston - East,High,4.1,3,145.0361,-37.74685
209021428-0,209021428,Preston - East,High,4.1,4,145.032,-37.73775
209021428-0,209021428,Preston - East,High,4.1,5,145.03827,-37.73376
209021428-0,209021428,Preston - East,High,4.1,6,145.00539,-37.73008
209021428-0,209021428,Preston - East,High,4.1,7,145.00002,-37.73326
209021428-0,209021428,Preston - East,High,4.1,8,144.99974,-37.7349
209021429-0,209021429,Preston - West,Moderate,1.5,0,144.98359,-37.73185
209021429-0,209021429,Preston - West,Moderate,1.5,1,144.97897,-37.74272
209021429-0,209021429,Preston - West,Moderate,1.5,2,144.98085,-37.75026
209021429-0,209021429,Preston - West,Moderate,1.5,3,144.99494,-37.75175
209021429-0,209021429,Preston - West,Moderate,1.5,4,144.99982,-37.73786
209021429-0,209021429,Preston - West,Moderate,1.5,5,145.00056,-37.73031
209021429-0,209021429,Preston - West,Moderate,1.5,6,144.98422,-37.72791
209021429-0,209021429,Preston - West,Moderate,1.5,7,144.98369,-37.73125
209021429-0,209021429,Preston - West,Moderate,1.5,8,144.98359,-37.73185
212031556-0,212031556,Clyde North - South,Moderate,15.4,0,145.37035,-38.09379
212031556-0,212031556,Clyde North - South,Moderate,15.4,1,145.33264,-38.08945
212031556-0,212031556,Clyde North - South,Moderate,15.4,2,145.32717,-38.11873
212031556-0,212031556,Clyde North - South,Moderate,15.4,3,145.38314,-38.12564
212031556-0,212031556,Clyde North - South,Moderate,15.4,4,145.38847,-38.12053
212031556-0,212031556,Clyde North - South,Moderate,15.4,5,145.40181,-38.11908
212031556-0,212031556,Clyde North - South,Moderate,15.4,6,145.40062,-38.10783
212031556-0,212031556,Clyde North - South,Moderate,15.4,7,145.39781,-38.09993
212031556-0,212031556,Clyde North - South,Moderate,15.4,8,145.39067,-38.09463
212031556-0,212031556,Clyde North - South,Moderate,15.4,9,145.37904,-38.09484
212031556-0,212031556,Clyde North - South,Moderate,15.4,10,145.37035,-38.09379
212031557-0,212031557,Cranbourne East - North,Moderate,0.2,0,145.29233,-38.10046
212031557-0,212031557,Cranbourne East - North,Moderate,0.2,1,145.29124,-38.10615
212031557-0,212031557,Cranbourne East - North,Moderate,0.2,2,145.32546,-38.12742
212031557-0,212031557,Cranbourne East - North,Moderate,0.2,3,145.33021,-38.10385
212031557-0,212031557,Cranbourne East - North,Moderate,0.2,4,145.33268,-38.08923
212031557-0,212031557,Cranbourne East - North,Moderate,0.2,5,145.29541,-38.0845
212031557-0,212031557,Cranbourne East - North,Moderate,0.2,6,145.29258,-38.09919
212031557-0,212031557,Cranbourne East - North,Moderate,0.2,7,145.29233,-38.10046
209021523-0,209021523,Reservoir - North East,Moderate,2.6,0,145.00999,-37.70318
209021523-0,209021523,Reservoir - North East,Moderate,2.6,1,145.00762,-37.71671
209021523-0,209021523,Reservoir - North East,Moderate,2.6,2,145.02147,-37.71836
209021523-0,209021523,Reservoir - North East,Moderate,2.6,3,145.0261,-37.71205
209021523-0,209021523,Reservoir - North East,Moderate,2.6,4,145.03404,-37.71201
209021523-0,209021523,Reservoir - North East,Moderate,2.6,5,145.03476,-37.7021
209021523-0,209021523,Reservoir - North East,Moderate,2.6,6,145.04072,-37.69891
209021523-0,209021523,Reservoir - North East,Moderate,2.6,7,145.01141,-37.69484
209021523-0,209021523,Reservoir - North East,Moderate,2.6,8,145.01039,-37.70089
209021523-0,209021523,Reservoir - North East,Moderate,2.6,9,145.00999,-37.70318
212031558-0,212031558,Cranbourne East - South,Very low,3.6,0,145.28937,-38.12424
212031558-0,212031558,Cranbourne East - South,Very low,3.6,1,145.29143,-38.12929
212031558-0,212031558,Cranbourne East - South,Very low,3.6,2,145.32427,-38.13348
212031558-0,212031558,Cranbourne East - South,Very low,3.6,3,145.32546,-38.12742
212031558-0,212031558,Cranbourne East - South,Very low,3.6,4,145.29124,-38.10615
212031558-0,212031558,Cranbourne East - South,Very low,3.6,5,145.28874,-38.12267
212031558-0,212031558,Cranbourne East - South,Very low,3.6,6,145.28937,-38.12424
209021524-0,209021524,Reservoir - North West,High,-0.6,0,144.98095,-37.70106
209021524-0,209021524,Reservoir - North West,High,-0.6,1,144.98019,-37.70641
209021524-0,209021524,Reservoir - North West,High,-0.6,2,145.00894,-37.70883
209021524-0,209021524,Reservoir - North West,High,-0.6,3,145.01141,-37.69484
209021524-0,209021524,Reservoir - North West,High,-0.6,4,144.97142,-37.69109
209021524-0,209021524,Reservoir - North West,High,-0.6,5,144.97874,-37.69434
209021524-0,209021524,Reservoir - North West,High,-0.6,6,144.98092,-37.70106
209021524-0,209021524,Reservoir - North West,High,-0.6,7,144.98095,-37.70106
209021525-0,209021525,Reservoir - South East,High,2.3,0,145.00701,-37.72072
209021525-0,209021525,Reservoir - South East,High,2.3,1,145.00539,-37.73008
209021525-0,209021525,Reservoir - South East,High,2.3,2,145.04028,-37.7323
209021525-0,209021525,Reservoir - South East,High,2.3,3,145.03467,-37.72083
209021525-0,209021525,Reservoir - South East,High,2.3,4,145.02513,-37.71597
209021525-0,209021525,Reservoir - South East,High,2.3,5,145.00762,-37.71671
209021525-0,209021525,Reservoir - South East,High,2.3,6,145.00715,-37.71974
209021525-0,209021525,Reservoir - South East,High,2.3,7,145.00701,-37.72072
212031559-0,212031559,Cranbourne North - East,Moderate,0.5,0,145.30711,-38.071
212031559-0,212031559,Cranbourne North - East,Moderate,0.5,1,145.29821,-38.06989
212031559-0,212031559,Cranbourne North - East,Moderate,0.5,2,145.29541,-38.0845
212031559-0,212031559,Cranbourne North - East,Moderate,0.5,3,145.33268,-38.08923
212031559-0,212031559,Cranbourne North - East,Moderate,0.5,4,145.33535,-38.0745
212031559-0,212031559,Cranbourne North - East,Moderate,0.5,5,145.30715,-38.07095
212031559-0,212031559,Cranbourne North - East,Moderate,0.5,6,145.30711,-38.071
209021526-0,209021526,Reservoir - South West,High,1.6,0,144.98077,-37.71559
209021526-0,209021526,Reservoir - South West,High,1.6,1,144.97819,-37.72035
209021526-0,209021526,Reservoir - South West,High,1.6,2,144.98527,-37.72136
209021526-0,209021526,Reservoir - South West,High,1.6,3,144.98432,-37.72797
209021526-0,209021526,Reservoir - South West,High,1.6,4,145.00526,-37.73076
209021526-0,209021526,Reservoir - South West,High,1.6,5,145.00894,-37.70883
209021526-0,209021526,Reservoir - South West,High,1.6,6,144.98019,-37.70641
209021526-0,209021526,Reservoir - South West,High,1.6,7,144.97701,-37.7135
209021526-0,209021526,Reservoir - South West,High,1.6,8,144.98077,-37.71533
209021526-0,209021526,Reservoir - South West,High,1.6,9,144.98077,-37.71559
209031209-0,209031209,Eltham,Moderate,0.7,0,145.14257,-37.68902
209031209-0,209031209,Eltham,Moderate,0.7,1,145.14036,-37.70125
209031209-0,209031209,Eltham,Moderate,0.7,2,145.12803,-37.70229
209031209-0,209031209,Eltham,Moderate,0.7,3,145.13779,-37.71795
209031209-0,209031209,Eltham,Moderate,0.7,4,145.13568,-37.7409
209031209-0,209031209,Eltham,Moderate,0.7,5,145.14998,-37.73841
209031209-0,209031209,Eltham,Moderate,0.7,6,145.15461,-37.73398
209031209-0,209031209,Eltham,Moderate,0.7,7,145.16243,-37.73772
209031209-0,209031209,Eltham,Moderate,0.7,8,145.16502,-37.73425
209031209-0,209031209,Eltham,Moderate,0.7,9,145.17613,-37.7349
209031209-0,209031209,Eltham,Moderate,0.7,10,145.17772,-37.7384
209031209-0,209031209,Eltham,Moderate,0.7,11,145.18132,-37.72983
209031209-0,209031209,Eltham,Moderate,0.7,12,145.19382,-37.73177
209031209-0,209031209,Eltham,Moderate,0.7,13,145.19501,-37.7273
209031209-0,209031209,Eltham,Moderate,0.7,14,145.18885,-37.72761
209031209-0,209031209,Eltham,Moderate,0.7,15,145.18962,-37.72076
209031209-0,209031209,Eltham,Moderate,0.7,16,145.17299,-37.72392
209031209-0,209031209,Eltham,Moderate,0.7,17,145.17723,-37.69812
209031209-0,209031209,Eltham,Moderate,0.7,18,145.17312,-37.69456
209031209-0,209031209,Eltham,Moderate,0.7,19,145.16463,-37.68954
209031209-0,209031209,Eltham,Moderate,0.7,20,145.14261,-37.68874
209031209-0,209031209,Eltham,Moderate,0.7,21,145.14257,-37.68902
212031560-0,212031560,Cranbourne North - West,Moderate,0.1,0,145.2628,-38.07749
212031560-0,212031560,Cranbourne North - West,Moderate,0.1,1,145.26483,-38.08072
212031560-0,212031560,Cranbourne North - West,Moderate,0.1,2,145.29541,-38.0845
212031560-0,212031560,Cranbourne North - West,Moderate,0.1,3,145.29784,-38.07179
212031560-0,212031560,Cranbourne North - West,Moderate,0.1,4,145.26503,-38.0658
212031560-0,212031560,Cranbourne North - West,Moderate,0.1,5,145.26265,-38.0773
212031560-0,212031560,Cranbourne North - West,Moderate,0.1,6,145.2628,-38.07749
209031210-0,209031210,Hurstbridge,Low,0.1,0,145.17441,-37.63937
209031210-0,209031210,Hurstbridge,Low,0.1,1,145.17549,-37.65089
209031210-0,209031210,Hurstbridge,Low,0.1,2,145.18705,-37.65218
209031210-0,209031210,Hurstbridge,Low,0.1,3,145.18722,-37.65693
209031210-0,209031210,Hurstbridge,Low,0.1,4,145.19422,-37.65107
209031210-0,209031210,Hurstbridge,Low,0.1,5,145.19664,-37.65824
209031210-0,209031210,Hurstbridge,Low,0.1,6,145.20563,-37.65214
209031210-0,209031210,Hurstbridge,Low,0.1,7,145.21942,-37.65791
209031210-0,209031210,Hurstbridge,Low,0.1,8,145.22731,-37.64948
209031210-0,209031210,Hurstbridge,Low,0.1,9,145.21508,-37.64428
209031210-0,209031210,Hurstbridge,Low,0.1,10,145.22521,-37.63292
209031210-0,209031210,Hurstbridge,Low,0.1,11,145.21981,-37.63014
209031210-0,209031210,Hurstbridge,Low,0.1,12,145.22609,-37.62849
209031210-0,209031210,Hurstbridge,Low,0.1,13,145.21775,-37.62702
209031210-0,209031210,Hurstbridge,Low,0.1,14,145.21495,-37.63106
209031210-0,209031210,Hurstbridge,Low,0.1,15,145.2103,-37.62872
209031210-0,209031210,Hurstbridge,Low,0.1,16,145.19946,-37.63437
209031210-0,209031210,Hurstbridge,Low,0.1,17,145.19165,-37.63367
209031210-0,209031210,Hurstbridge,Low,0.1,18,145.19226,-37.62678
209031210-0,209031210,Hurstbridge,Low,0.1,19,145.20219,-37.62788
209031210-0,209031210,Hurstbridge,Low,0.1,20,145.20281,-37.62423
209031210-0,209031210,Hurstbridge,Low,0.1,21,145.19904,-37.61865
209031210-0,209031210,Hurstbridge,Low,0.1,22,145.18722,-37.61569
209031210-0,209031210,Hurstbridge,Low,0.1,23,145.17149,-37.61894
209031210-0,209031210,Hurstbridge,Low,0.1,24,145.16657,-37.62474
209031210-0,209031210,Hurstbridge,Low,0.1,25,145.16895,-37.62983
209031210-0,209031210,Hurstbridge,Low,0.1,26,145.16608,-37.63743
209031210-0,209031210,Hurstbridge,Low,0.1,27,145.17041,-37.63892
209031210-0,209031210,Hurstbridge,Low,0.1,28,145.17441,-37.63937
212031561-0,212031561,Hampton Park - East,Moderate,0.3,0,145.26631,-38.03987
212031561-0,212031561,Hampton Park - East,Moderate,0.3,1,145.2623,-38.05751
212031561-0,212031561,Hampton Park - East,Moderate,0.3,2,145.26617,-38.06594
212031561-0,212031561,Hampton Park - East,Moderate,0.3,3,145.27977,-38.06757
212031561-0,212031561,Hampton Park - East,Moderate,0.3,4,145.28857,-38.02475
212031561-0,212031561,Hampton Park - East,Moderate,0.3,5,145.286,-38.02532
212031561-0,212031561,Hampton Park - East,Moderate,0.3,6,145.28676,-38.02162
212031561-0,212031561,Hampton Park - East,Moderate,0.3,7,145.27045,-38.01989
212031561-0,212031561,Hampton Park - East,Moderate,0.3,8,145.26636,-38.03967
212031561-0,212031561,Hampton Park - East,Moderate,0.3,9,145.26631,-38.03987
212031562-0,212031562,Hampton Park - West,Moderate,0.2,0,145.24851,-38.01883
212031562-0,212031562,Hampton Park - West,Moderate,0.2,1,145.24688,-38.03615
212031562-0,212031562,Hampton Park - West,Moderate,0.2,2,145.25524,-38.04707
212031562-0,212031562,Hampton Park - West,Moderate,0.2,3,145.26532,-38.04477
212031562-0,212031562,Hampton Park - West,Moderate,0.2,4,145.27045,-38.01989
212031562-0,212031562,Hampton Park - West,Moderate,0.2,5,145.24858,-38.01857
212031562-0,212031562,Hampton Park - West,Moderate,0.2,6,145.24851,-38.01883
212041309-0,212041309,Clarinda - Oakleigh South,High,0.1,0,145.08227,-37.92486
212041309-0,212041309,Clarinda - Oakleigh South,High,0.1,1,145.07954,-37.93874
212041309-0,212041309,Clarinda - Oakleigh South,High,0.1,2,145.09494,-37.94265
212041309-0,212041309,Clarinda - Oakleigh South,High,0.1,3,145.10315,-37.95633
212041309-0,212041309,Clarinda - Oakleigh South,High,0.1,4,145.11341,-37.95759
212041309-0,212041309,Clarinda - Oakleigh South,High,0.1,5,145.11515,-37.94873
212041309-0,212041309,Clarinda - Oakleigh South,High,0.1,6,145.11628,-37.94292
212041309-0,212041309,Clarinda - Oakleigh South,High,0.1,7,145.10712,-37.94179
